word_count,usd_pledged_real
34,40
17,2514.83
48,2139
50,5558
53,10311
32,330
18,11355.01
57,15.03
59,765.91
46,10791.38
12,180
56,7381
55,94.76
27,0
33,0
24,4912
31,210.71
60,0
12,924.5
41,4390.21
22,5686
43,86
20,125
25,1027
57,28066.51
25,28.53
33,0
24,31518.28
42,6
41,28026
18,0
31,5391
60,3035
57,125
20,25
54,25855
60,0
39,86
18,3584
48,2221.4
43,43155.01
44,27080
40,6856
31,3801
51,5192
27,0
27,394
52,26126
60,5294
45,66.1
13,10
28,890
17,1820.5
60,5209
24,1.11
23,0
24,0
54,0
55,3654.71
19,629
46,0
31,900
45,635
60,89300.22
57,2075
44,13065.66
23,150
40,30123
34,0
33,437
59,39.94
35,2849.6
14,68.52
56,55165
20,7554
13,270
46,1703.06
14,0
33,1384.57
5,126
28,8129.24
59,660
49,0
33,545
14,10601
59,0
8,4135
20,3926
18,16231.22
38,1487
50,10
22,875
27,0
21,438.2
16,773
49,1971.4
19,426
18,209
31,4575.02
7,5177
26,201
6,2270
18,64
59,0
55,1
33,1113
48,3200
59,723.82
42,93.34
23,0
43,65
34,350
51,60
24,0
34,76525.55
18,1600
40,4641
34,375
41,13
46,25
26,0
57,20
51,645.08
43,400
20,7332
29,35707.14
58,11415.44
52,38129
58,760
37,31
23,7775
34,3399.87
31,6331
60,10848.66
32,2101
59,3299.31
33,30828
18,250
12,665
14,608.17
16,4367
24,0
28,43
35,4111
18,30
50,14947.72
45,40
84,7122
28,484.07
42,1
55,75
52,187849
42,391
27,0
53,2312.5
39,0
39,25
30,2232.81
34,11
23,2287
47,794.58
30,4320
42,3379.96
41,0
34,0
15,467
7,1.44
32,501
39,916.18
48,0
40,1730
14,0
16,1370
56,2945
13,1
37,3224
23,37.59
60,29041
27,5
34,1
20,4283
12,0
16,50
50,5566.23
37,250
58,12225
33,150
57,806
14,16276
49,3426
25,136
12,255.5
11,75
60,2449
57,32.53
37,1935.2
37,55223
46,0
51,1
16,6510
29,2445
24,4570.06
47,4208
52,90
19,0
58,2
60,0
45,10412
54,610
16,18964.42
50,200
7,0
20,0
9,230
39,8792
53,165.64
38,150
60,104.4
46,105
16,3408.5
29,61.5
13,15
37,84.77
22,53
37,2311
36,330
54,568
29,0
48,104.5
39,5146
19,7575
17,64
56,3805
40,2313
36,22706
12,760
30,10
7,597.55
59,2778
18,3035
26,2204
25,6239
46,0
28,750
27,284
39,535
34,2598.47
44,105270
47,0
16,1
29,105
34,5
21,30
47,0
58,70.89
32,1662.02
12,60
27,805.19
34,1810
31,83
16,8251
19,212
26,926
16,36.33
34,1590
30,0
34,1
27,550
13,0
54,3414
8,4592
39,100
50,114997.62
44,490
53,259.27
57,13037.73
57,18061
12,1
37,6950
43,1092
16,215
51,100
55,3225
60,1438.81
40,34.6
55,50
13,87
15,2.86
10,407.71
10,508.54
23,40
46,1
35,775.25
49,157
44,0
36,9126.88
36,5
52,4696
33,520.21
59,3456.12
14,200
22,3.04
34,327
14,1080
33,31453.25
42,15529
27,58.78
35,2924
51,390
45,0
13,0
50,16.69
28,31142.69
56,25.33
14,5580
24,10
43,28118
42,3801
10,0
54,168020.03
60,7437.5
23,22791
51,1230
10,1560
44,42292
32,13025
36,120
21,53
17,503.06
26,3
41,3235
28,4440
56,875
17,1
46,268.67
25,3090
49,35045
31,8498.31
44,200
24,50
87,0
47,0
58,21212
33,29
26,1000
29,42
45,615
7,30.01
10,28.25
16,5095
25,0
58,28168
60,938.48
59,0
53,7792
30,550
44,85
22,3010
41,17.1
32,77474.74
23,1
30,717.17
57,1602.62
13,9087
29,3.4
50,2766
15,7.31
30,10
26,6824
32,61.01
55,3787
28,19025.23
59,3677.4
40,417.55
24,998
13,4623.19
34,3880
24,4715.14
59,2331.39
17,4244
19,5816
12,7651
40,2157
55,0
34,1201
46,30395.01
13,1082.94
30,760
46,345
37,1670
33,4412
50,205121.59
16,170
50,305
50,2350
39,1
39,37
19,0
60,29594
40,1192
46,97197.11
42,10216
43,5507.63
42,7232.37
17,46
15,151
35,680
37,650
60,185322.67
48,75.51
20,670
41,15060
25,10892
10,16057
59,322
33,80
46,19926
28,2157.08
38,0
60,0
45,0
26,69404.13
42,0
54,600
14,10249
33,2
40,65
58,38668
28,0
34,85
28,355212
20,0
13,40
43,0
60,168.2
42,6321
16,0
39,0
57,8411.24
32,31
24,0
55,5743.51
6,3.09
55,2435
34,11
58,24836.9
78,1270
33,875
28,1238.26
39,3706
30,4025
24,0
42,4634
17,18503
18,866
18,336
69,2225
55,165.32
36,35668
22,2585
40,325
26,220
5,337.52
28,5473
6,0
55,0
31,869.94
33,20920
15,357.94
45,1590
25,840.85
40,0
59,0
41,3034.74
21,10661.9
2,70
43,146.58
54,4315
9,1500
60,30449.55
49,0
18,39217
25,0
39,0
12,7890
57,5915.5
25,31405.11
8,52616
52,21
54,110.17
14,51
31,1621
42,146
44,29
15,20472
33,0
14,3.96
31,1125
42,100
60,10611
25,500
37,382.28
55,706
12,6322.5
59,100
20,5695.71
29,498.99
19,6
16,8878
24,115
25,1319
12,28.87
58,140
56,25
25,6930
22,3024.59
29,149.83
17,0
52,4163
14,150
36,5
57,7041.04
39,100
46,30769
14,253
23,1767
18,11413
33,54.72
59,2176
40,1
24,56045
10,16346
34,469
36,5.92
47,1670
59,21
46,3487
45,640
57,50
17,0
24,12020
32,0
40,447.2
43,1300
40,11665
58,2860
36,1499.72
59,417.11
35,0
56,1125
41,355.45
43,1458
24,0
16,735
25,3000
35,926.98
32,5416
20,13
57,5139.77
60,23317
60,0
21,2
46,515
26,0
14,2289.72
34,50
38,5083
46,1508
56,6246.88
50,100
45,6066.86
32,0
19,230
54,76498
59,3709
63,41054.17
48,11371
50,0
26,837.53
42,401
27,525
40,2626.61
46,30
30,952.53
31,5
36,110
24,165
11,2392.57
22,610
50,218
12,209.81
45,0
48,4961.41
33,7668
17,0
21,1
20,67
28,0
18,27643.66
52,167
32,4.33
19,679
74,2570
49,4736
37,1500
14,1534
20,20
54,565
37,0
24,5
31,0
14,0
8,419.04
27,1415.55
21,2844.26
34,20772
31,30.61
32,3626.25
46,11656.7
44,1135
59,45
29,12100
47,65
28,9449.33
44,4134.53
57,8377
23,31.27
56,5804
52,1147
7,970
18,503
29,0
27,18295
34,48466.84
26,0
26,3412
19,0
19,9694.49
49,2252
13,61
22,14925
16,6005
20,28.25
53,23968.5
18,28367.97
58,2858.72
41,45
55,3330.5
64,8174.41
34,1926
21,4222.36
59,912
19,25
43,2344134.67
57,748.98
53,75770.03
15,665
25,48
46,1
41,10076
53,0
49,27753.6
58,0
30,6095
20,30
36,0
30,8670
14,11061.03
37,154788
47,2330
5,505
27,853.96
22,4233
15,542.54
46,0
26,270
37,130
14,4110
60,2
29,0
18,720.86
10,24770
55,54438
54,158455
5,90
45,42660.66
16,10
57,7790.93
54,0
32,135
41,6
39,2124
31,69167
13,0
19,6121
14,0
39,2005
43,3855
22,0
14,56523
29,1140
34,930
57,5611
15,81060.67
44,826
54,10287
16,10.95
38,18704
17,817
31,26100
54,17912.86
6,0
43,4771
21,361
54,0
59,6969.04
39,11636.38
19,3
9,0
21,1204
40,7735
44,115
32,567
26,130
31,25
10,90
42,4652
42,5675
33,6249.11
56,3100
52,1075
49,395
58,794.57
32,6
23,1304.64
29,2780
26,746
47,17277.1
60,9838
40,50
37,4525
37,100
59,7731.33
36,0
22,4475.82
34,20
42,75
30,20848
39,0
10,5145
14,430
20,36192
8,0
32,3493
20,105
13,2
41,136.69
21,600
49,5
71,20
37,242
18,2.57
23,1885
41,25
38,0
38,10
21,20
18,1025
24,50
37,1292.22
11,546.87
50,13824.33
16,58
23,874
22,0
35,41376.14
45,5782
19,58.33
33,32
43,200
38,4660
17,642
38,10452
57,14410
7,4680.69
55,10
23,1006
26,315
10,5661
53,0
24,23993.17
21,27045.14
36,0
57,3712
58,0
60,4880.7
22,0
49,4889.7
23,3000
21,780.62
16,282.45
33,0
49,1.51
52,2025
24,35
22,13792.81
23,12083
56,184.97
11,31.82
26,25
39,651
40,5628
60,1291.26
51,1296
17,8035
49,1142
45,211
47,36090.15
60,177.92
46,50
39,469.36
56,3858.13
20,3
59,10125
37,1136
15,0
56,586
55,14085
22,0
19,0
56,200
8,0
9,3856
23,2665
26,6475
31,260
18,85.67
23,100
41,3888.33
47,4198.83
21,510
17,3.79
55,278.85
58,1520
42,5089
15,1625
5,0
37,354.42
8,959.32
14,9756.22
20,2666
28,14546
37,55
34,19796
31,7620
40,0
28,14.73
23,503
21,2518
29,641
43,130.69
13,0
26,47.24
34,1
33,0
47,3102
27,1626
58,0
13,1230
26,1
47,3485
48,24231.31
16,112
13,0
40,7798
30,0
7,0
19,811.18
60,4008
27,795
14,0
16,1665
35,26
20,560
37,5036
32,215
25,0
35,500
57,800
55,0
15,0
41,4231
23,774
29,37
41,0
27,1
43,1116
43,605
21,2360
31,562
10,19.01
41,850
51,0
33,333661.99
54,300
53,2282.97
22,5303
17,32
60,139
20,3417.27
59,1
43,650
57,8322.07
41,550
59,846
60,1
23,1336
31,1304
30,0
37,211
14,12496.89
19,5700
41,0
9,92
54,988.61
40,155
18,0
9,5625.01
43,6
22,15548
54,601
58,13146.8
16,120
34,0
44,4915
32,55
56,32527
27,10
14,7
47,0.8
51,0
20,347
59,3855
59,1883.01
61,35029
41,5566.31
39,596
26,39558
21,336
36,2478
48,1474.55
58,7140
32,1125
18,23
37,4590.5
12,150
25,50
58,1402.81
33,2195
60,25
56,1050
32,1654
18,1
58,90235
28,25
28,792
52,4490.21
26,126
26,137
15,280
24,5
18,13906.98
11,1655
35,1
53,22102
51,396
53,10
34,29403
18,46375
60,525
29,0
48,435
28,442
17,611
31,1329.76
47,3146
16,1121
15,5020
53,1378.88
42,136
29,3160
43,68.1
60,6032
51,30
57,1615
36,60
29,0
14,2
56,106084.5
49,30
15,2022
11,29.01
39,130
42,31
31,226.91
29,4010.61
6,288.37
60,225
27,0
35,10393
53,206
60,12000
53,3301
24,0
51,2910
60,5230
20,28
50,701
50,2851
37,870
60,32
34,0
9,34617
23,12
19,115
15,57045
53,0
56,2546
32,116.65
41,52881.59
28,82
20,857.05
31,200
42,161
19,10
23,0
46,827
29,55
23,0
39,0
21,7614.61
26,3993.26
27,2345.54
43,0
34,19336
17,65.94
23,2603
26,3645
42,51173
54,15591
42,306
21,133.39
37,7806
29,1894
24,0
36,10
60,25
34,4122.12
13,0
42,50
55,3646
19,0
13,6775
48,21014
52,127
35,1000
21,440.52
51,0
33,4040
46,473
51,806
44,147
30,11212
16,5031
60,2450
51,1211
54,100
16,1364
10,0
37,0
30,2335
31,287.06
13,5
30,985
27,11703.84
33,2476.17
15,1.5
17,152
10,150.29
53,90.4
54,12071
42,0
48,4157
7,5516
40,0
57,2689
48,0
42,4932.7
29,1271
35,2770.59
28,74.53
60,380
32,1
34,15
25,1365
37,5678
17,30121
58,2533.88
23,104
27,1002
49,7717
58,0
48,5287
54,30371.33
20,5415
46,150
55,318
19,323
53,40293
47,660
22,5372
54,0
17,5
33,0
51,11122
20,325
50,102843
10,0
29,103
44,0
23,535
21,5861.03
20,3.75
52,0
36,963
24,0
49,7290.11
35,48
56,0
39,16
60,218.44
21,130
13,4.68
59,790
29,2.83
27,1
54,834
30,10590.11
44,23549.59
24,0
58,5497.13
38,3013
40,310
51,80
14,82
59,3446.87
21,25
48,360
47,200
36,3667.91
18,0
46,1
8,0
9,11.22
9,1790
37,0
25,450
52,5250
51,1415
39,301.54
17,7977.22
25,1.3
47,80
36,22403
41,51407.72
54,3731
18,10
50,1519
54,81217.49
60,0
30,2162
51,350
12,3915
50,2130
58,3535
40,25
5,6579
27,21453
16,1065
57,18087
22,0
16,0
29,68688.42
27,3068.18
28,0
25,0
47,97.17
31,56446.79
24,1180
19,976
52,3746
7,100
15,4
54,998.5
28,0
33,521
59,120
49,3476
30,100
35,490
41,0
15,0
59,2355
34,60
49,851
15,635.17
9,0.78
29,53536.21
55,229819.91
11,3342
37,619.28
23,0
26,50
60,0
52,5626
26,1.1
33,0
60,5111.9
30,576
10,2265
37,9465.46
60,697
26,216
39,1445
41,280
55,1163
58,3508
26,13098.26
42,15
24,6852
31,510
37,586.45
18,4467
46,433.1
23,50
48,815
46,10
55,2386
24,6805
28,4320
14,1
32,110
51,6250
6,0
27,1
17,19720.82
15,1439
59,53099
38,397
7,79.88
32,6954.59
34,0
37,1116
9,28634.71
67,90
51,256
18,1256
42,2086.59
32,13008
30,5905
59,175
50,0
60,0
60,0
18,701.66
39,115112
19,12002.5
52,15494
26,1
29,126.52
56,67141
60,2125
37,35652
23,74.77
19,0
5,0.73
37,50
59,25247.4
53,1605
25,1571.01
55,642
53,110
58,145.52
44,0
52,5000
54,0
58,2657.17
27,374.58
42,9.4
44,1294
60,2779.02
57,543
9,979.53
60,10654.03
55,1125
49,27060
32,0
60,105740
38,62000
54,820
51,8016
58,96
43,0
48,1986
13,207.87
17,3270.67
8,8.03
43,144.4
42,3098
52,11018
53,361.19
31,7321
48,10770
17,8282
60,0
19,60
15,156.8
26,25079.5
20,153.15
38,2100
38,271.56
57,22356
18,388
59,925
6,1244.59
55,25
38,30054
29,0
15,19829
38,2.23
10,5226.26
55,2319
35,1835
37,0
12,25
47,87562.59
29,0
23,0
56,330
56,7005
26,892
12,44703
18,43085
33,2565
38,201593.1
27,0
56,549
34,3000
19,1722
39,1780
44,915
34,3.27
38,50200
57,0
6,4720
13,1082
58,0
42,0
40,6
14,35
40,185
29,2320
32,161.51
42,1175.07
59,6764.53
55,50
6,96.19
45,5805
51,870
46,1138.9
45,85405.41
40,1
19,0
32,1460
21,186
5,68
19,1163
31,285
52,1026
23,18.5
59,1
14,180
57,0
24,436
52,0
57,10031.11
38,533.35
37,199
51,3260.87
59,15251
47,2775
61,11.7
55,25
14,780.76
35,945
57,7500
15,1.1
28,540
14,0
60,425.88
35,1507
31,2697
51,2946.73
46,0
39,14820
29,4570
4,24
52,0
59,348.79
59,1101.77
30,250
18,300
38,2342
47,5855
49,5064
20,1008
91,725
35,0
39,530.01
41,2117.78
20,0
16,1095.38
59,21500
26,0
41,667.18
60,2267.25
24,10333
38,48.9
20,35465.41
53,20.57
52,125
57,279
29,4564.75
55,8276
24,1945
26,388
22,0
47,45594.86
18,1588.45
39,10260
12,0
50,1041
40,30
61,0
57,70
20,55.66
56,6360
72,1565
42,6572
17,0
21,0
60,2551
27,551
34,3710.27
42,2442.01
47,11012
37,1098
58,375
56,0
32,2152
43,518.42
18,0
80,240
14,12402
17,4590
9,114
16,21
20,350
22,77
19,11
48,9946
48,686
28,46487
32,753
28,4000
32,206
53,6
19,11143
48,10.99
15,1
15,6
32,4.39
39,0
24,0
42,0
11,300
60,768
11,111.35
33,2
28,5
19,0
19,2305
21,1795.11
65,100
27,0
42,8832.99
48,1638.33
20,10
59,0
48,109926.5
18,2.14
33,2621
24,21
34,3376
52,0
34,225
50,20901
32,6842
8,0
55,752
60,3.13
28,10
60,0
56,10174
48,50
34,1379.1
11,1
59,3137.66
22,910
7,410
60,10
28,0
58,11475.58
27,7700
20,0
55,1.14
23,0
14,4611.04
10,7072
58,2550
39,20
3,278
40,1129.44
57,36587.72
25,20
7,1.52
11,75
35,363.08
60,721
48,25
34,1267.87
28,4.25
49,466
54,8730
35,400
55,4076
42,1375
54,2381
21,0
11,645
27,28720.42
60,10076
17,25
22,12780.68
31,5100.51
38,5075
36,960.14
48,0
59,7287
46,0
44,373.5
44,4346
23,78
49,0
18,106.81
57,405
14,1
11,287.25
11,0
10,750
16,134.64
52,15773.72
18,35133
47,1615
16,5
9,2962.55
45,6631
17,106
56,5326
50,1414.11
26,35
27,2922
57,1081
32,2663
40,4014
59,3299.6
21,0
40,3000
20,4930
16,5000
41,700.53
57,82
59,1201
13,9492
50,671
48,19195
47,331
42,3660
54,2984.96
45,1153.84
29,755.42
58,0
9,3166.56
60,394
31,658
14,505
12,3110
38,0
41,760
54,9418
50,1816
59,3630
52,15.12
55,0
42,1022120.7
47,1701
57,2311.67
26,150
57,11.34
44,119.55
54,57442
18,526
54,50
55,0
32,2538
57,84.47
53,0.77
41,20.25
12,0
53,260
37,38
37,197
10,2122.85
49,0
34,35090.99
39,105165.8
33,0
20,1019
17,2616
52,18000
52,62957
17,0
49,1806
51,3585.22
33,0
22,125
11,5795
30,1988.15
39,3329
29,60483
53,86.38
11,0
31,3347
49,156
36,12.87
48,1.12
53,157.41
46,45
35,11682
44,21308.75
36,15
58,4844
38,4627
51,1754.85
59,34087.61
56,6073.12
44,17956
5,1104.56
25,60
31,0
28,0
79,572
36,0
27,150
13,650.18
37,20
38,3865
40,815
19,100
34,6434
60,60
28,848.56
21,106.24
13,1173.99
6,7627
39,25
46,530
12,0
49,163.04
12,113.43
8,12296
19,25.4
26,47.26
29,375
57,6506
18,0
60,1607
27,3
53,2969
49,1325.17
57,164.69
34,2581.6
44,816.1
18,125
27,264
57,20708
36,122.18
11,10
32,5560
20,0
56,0
19,1177.3
16,4
23,46.87
35,77.93
54,0
12,1722
16,30
27,650
31,146
24,662.44
55,109.69
32,0
53,755
9,75
43,845
44,0
12,0
39,390.73
44,10030
29,95
33,5612
41,37.43
23,26
20,2002
60,430
32,4110
9,26131
48,1401
27,32.67
59,350
49,29119.11
58,184
9,592
39,0.91
32,1272
38,22
46,3440
45,2425
32,450
14,2030
56,14145
28,1156
48,5
43,1539
57,193
20,15
40,6515
25,650
41,1323
45,650
52,1
35,3331
13,182
13,1310
16,170
48,0
48,3421
60,0
37,955
32,0
47,56730.53
60,2800.01
40,27039
35,140.29
11,0
24,425553
47,1283.03
20,48
36,10492.22
45,60642.01
30,906
24,276
50,0
8,21852
8,0
57,2495
15,36
18,0
30,0
37,13069.33
33,1992.43
28,0
44,3131.69
35,1020
60,5305.06
29,0
60,20454
9,18.62
34,50
38,1320
52,13793
32,6198.45
13,16
10,40.98
31,795
51,96
50,345
7,120
22,3912
57,551
41,8952
58,811
21,30253
26,0
7,271
48,10525
52,36865.37
18,0
43,1666
47,24644
30,0
6,10311
11,0
33,1568
19,125
60,3.03
60,7326.09
37,308.04
37,210
58,7092.81
28,13715
56,450
46,3442.21
33,100
21,287
48,35
38,2641
60,5000
38,0
48,0
60,8350
54,1002
15,0
33,19455
54,15096.11
26,341.17
34,77603
23,4399.4
42,890
49,23062
20,62
49,16386
60,0
53,172
40,16969.98
12,2290
12,1197
30,4050
46,132
26,21
30,54.52
34,10
19,139.75
54,14114
18,160
45,10
19,2049
27,1.63
29,882.67
48,275269
53,12125
19,0
20,2045
24,28
60,36237
45,2420.55
51,3825
14,9018
38,5
49,31
8,11150
30,136
19,4057
58,1765
54,28755
23,50
21,8322
29,4642.97
39,35
15,34312.49
36,50
47,38081.01
19,18354
56,95
34,2001.36
12,9116
33,10
49,2215
38,0
38,6792
57,21421
49,2190.01
12,35
43,10.76
18,20.96
31,18500
52,145
32,17588
11,594.82
47,138.56
28,50
31,1
45,20
7,0
25,660
37,1555.72
59,0
18,0
21,0
29,2253
21,438
28,1005
58,425
15,0
37,935
17,3635
58,9758.05
7,968
60,465
60,0
24,0
58,17159.55
9,3
42,500
43,2255
32,10038
54,8
18,202.47
22,136.37
24,508.84
58,7900.85
31,30
45,37049
44,300
41,0
38,6.4
42,34.56
22,22
54,0
28,0
59,3759.51
15,78.04
38,3645
18,367
31,0
57,3062
17,3131
13,475
27,0
31,0
53,2610
58,1088
41,3310.17
39,5644.84
6,50
27,150
30,535
22,19556
39,10255
53,783.57
44,4880
21,65747.16
39,50
24,11
39,6963
58,6665
11,55
51,8345.13
24,1336
44,10
10,16
45,3759.87
9,135
47,4101
15,0
52,15.05
27,76255.36
19,0
22,13843
50,86
14,14329
40,234.19
24,0
18,0
53,1680
34,3010
49,0
15,33
30,0
57,3662
43,58
38,215.02
44,29206
32,376.77
30,566.37
44,795
59,11222.04
38,150
57,5020
51,603.62
29,9610
35,434
55,5195
36,112.48
9,583.86
53,14865
32,4538.44
28,30
13,2270
28,1155
42,60
33,1917
34,12674
20,40350
23,7
54,4773.91
17,315
25,687
51,0
10,175
26,1638
10,7282
13,23
37,15.71
54,6520
41,5022
23,122
20,5010.51
19,280
28,1
44,158.03
23,90
35,609.19
26,25
19,2333
47,0
35,5937
14,1
23,4005
32,3920
20,25
46,125
5,23728
51,15
22,1136
34,6.76
29,1630
41,1421
41,0
52,2544.03
16,1594.94
28,650
50,0
18,0
54,2845
17,7
10,0
17,0
39,465
55,22
34,0
16,10
50,25
60,13.34
37,501
54,2121.07
60,24336.71
21,0
16,50
35,360
37,327.7
32,86.81
51,8
58,4692.51
55,3505
47,0
37,0
41,221.23
20,560
59,850
60,5291.5
48,0
22,726
33,983
48,35096.62
51,180851.9
42,5506
55,113
36,148.82
32,5296
12,356
82,0
42,200
22,100
32,15
28,57.56
19,0
31,2413
57,1461
39,2201
46,1716
53,203
37,3040
30,864
22,75
45,9970.98
20,650
42,476.18
54,87
51,3110
12,1045
12,473
11,10600
32,710.76
36,494.55
15,100
21,1191
58,3208
23,1
57,9780
27,1225
51,77.97
33,1965
50,807
59,1690
29,390
25,0
22,238.88
45,60021
19,8292.01
53,20
11,0
60,649
17,195.68
11,860
32,1283
55,20
53,175
18,2
27,6730
25,18789
58,11513.39
33,21153
55,455
22,700
53,20829
21,7490
32,25
35,1292
22,10016
60,0
35,706
41,15
53,2820
56,87.72
59,1605
59,375
50,0
41,0
54,325
12,0
9,3107.75
60,201
16,8188.11
36,1663.34
24,13603
19,5
45,6850.5
37,2910
9,5994
27,10
43,0
51,817
34,1215
58,3921.6
60,88
58,325
20,1335.7
30,25
48,0
42,84786.51
54,7518
44,500
23,2345.94
51,8395
22,0
9,1031
43,13475.67
26,1315
47,25
29,1
29,5
50,324.5
48,6614
58,590
48,0
31,0
18,35
60,325
43,16764.3
8,4560
48,246
58,1958.97
24,300
42,715
63,3495
60,0
60,8013.98
22,43
16,30
33,52210
43,27529.55
7,0
8,22650.16
42,345
50,9344
37,48591.25
11,500
42,281
55,78.41
42,1
38,102107
21,1010
33,986.24
30,3040
57,623770.03
35,20
52,36
30,1
59,0
60,1098
58,3642.44
8,18.25
18,54.11
57,15280
27,3013
23,215
7,1714.03
59,12025
25,1015
39,4696
60,1730
39,1229
46,854
39,49563
12,183
55,2361.01
4,1123
6,4
38,1410
35,30
60,2455
27,0
47,10061
28,0.77
53,17633
21,25
26,73.07
27,176
60,151
26,0
28,570
14,605
49,0
56,0
23,528.17
51,2773
37,1021
17,1.12
17,100
59,30507.78
13,3
37,60
45,0
43,424
22,50
14,0
43,31122
36,0
13,94.12
20,0
26,645.11
42,807.36
43,103265.03
14,150
30,1890.31
19,1765
51,5032
33,0
57,20908
41,1410
55,119.97
17,650
52,545
21,220.66
23,3050
34,2374.42
57,0
53,2134
22,0
4,0
55,12823
32,0
59,4970
56,206
41,448
47,134.02
55,40
20,16465
37,400
3,225
27,350.44
31,7221
30,1095
26,5725
17,261
25,2507.59
12,536.95
23,70
15,3414
14,600
56,22.29
54,7140
40,8265
16,1101
23,3065
44,2000
59,5521
28,0
42,26293.95
59,23459
23,8665
52,6221
11,55.84
18,2042.93
60,4070.01
17,7000
52,0
38,599.23
60,26124.32
58,1112.73
17,8732
53,25
52,25
32,14.09
23,1540
32,0
37,5.56
31,5168
4,4404.81
43,11565
60,392.23
53,1.09
33,4323
21,5606
10,10721
59,2475
26,0
38,0
15,5562
45,4277
32,10
31,2
51,44182.2
17,240
60,1260
25,2285
35,950.01
38,691.73
43,5
53,355
35,108
28,300
56,3936
14,260
28,66
53,0
16,356
27,1045
13,975
13,0
57,87720
26,0
60,571
18,3402
7,251.19
51,223.04
53,11195
51,4516.44
60,0.77
33,4165
60,3320
14,176
21,27
48,325
29,15
34,0.93
36,10322.4
44,567
5,2766
18,261
54,5056.06
22,1000
57,2846
52,5335
8,130
30,417560
54,0
27,3538.01
51,15
16,381
33,2518
49,3031
38,9.17
23,1539.5
17,2.48
54,1525
19,0
39,570
56,1361
26,601
36,627
10,0
43,50
18,229.85
30,0
31,0
39,83.35
48,8100
57,485
30,65
18,6100
24,2575
12,742.13
31,735
28,1880
16,0
59,900
45,3886.01
38,50
21,655
17,230
37,14287
58,5846.25
9,1058
22,26.93
34,119.83
43,552.68
12,50
20,25
12,205
60,25
37,0
22,8904
40,0
58,480
52,475
35,0
50,3334
50,3580
11,106.65
30,10
32,620
43,79
27,0
23,870.48
13,2011.64
54,6696
51,7783
10,2999
35,36
39,10011
37,3205
30,251
10,3107
52,5161
55,3126
57,2551
17,25.44
24,3647
45,3722
34,10930
18,24
20,6604
23,10
30,71
41,4214
16,374
16,440
33,23
9,11029.67
46,1
20,6015
54,342.36
20,44222.43
20,35
31,15204.26
39,586
58,65
39,152
25,191
20,0
23,338
56,0
49,132911
55,20351
57,836
47,7
36,3090
45,0
36,22.34
49,45328
6,610
60,50
28,6
55,3156.25
20,1176
23,126
53,1261.73
47,0
27,70
40,2501
17,4560
36,1
52,2993.96
33,537823.5
55,35
44,5801.12
49,3915
24,11600
44,16
28,1365.48
23,666
40,8390
14,53.15
16,0
32,13799.6
17,12500
16,21
18,113.8
58,3703
51,0
46,310
40,18001.87
42,1102
36,500
37,1.12
19,0
18,8407.71
23,275
43,5077
23,0
53,20859.6
54,2928
16,55
41,20
37,25663
49,115
50,2720
40,2600
22,52
45,2124.6
29,0
60,371
52,15684.8
60,5397
59,203.19
14,33
16,225
24,4215.85
19,4425
10,851
16,40441.89
23,33
38,0
27,1
54,80
20,975
37,1315
43,34.77
16,0
40,0
20,25
39,197
60,41542
39,0
30,0
15,153.31
52,150
44,1901
59,100
10,3
42,2573
45,11
22,4527.13
57,402.89
40,1286
48,1681
56,15114.86
27,92
11,0
26,1387.56
16,1
39,11425
29,4042.7
41,2701.21
49,155467.76
20,2755.8
37,6
50,3170.5
35,3120
28,1419
57,3745
12,46
31,25
35,76.67
37,1435.32
16,63533.67
59,3718.62
58,29370
28,2.28
51,602
41,350
42,405
9,1
61,27837.47
85,165
28,41583
19,291
37,2456
26,1590
52,31
10,1635
43,500
59,5
41,820
53,4021.03
20,84762.02
21,0
57,15528
32,18
43,0
28,3787
52,61
56,18454.91
24,0
34,1300
38,0
57,64615.25
49,330
19,297.77
42,650
60,0
41,671
21,5
33,1350
38,3530.08
54,1461
36,8527.97
35,2711
36,2342.7
14,0
31,10368
8,889
53,266
45,81071
14,11
58,0
48,0
46,1284
46,197
14,4500
43,0
30,5
48,3.19
39,700
21,17326
11,2955
45,345
44,9
26,0
60,1756.55
48,2625
42,5360
22,937
52,957
51,3916
12,2030
30,992
46,58
33,2080
16,1
42,5
13,651.87
20,559.99
43,1186.54
8,25
22,0
17,261.25
14,14061
19,5241.11
42,2855
55,0
45,0
59,1
18,21742.78
33,686.95
39,4370
20,11738.56
17,100
25,136.88
38,26607.51
48,8203.09
61,98434.15
25,1482
24,150
58,85
40,2439
44,582634
16,0
60,25467
20,8941
36,27021.98
31,2437429.75
58,353
47,800
42,500
45,6421
59,28225
52,49
39,604.33
22,770
43,5912
12,0.83
6,6609.81
31,0
37,914
8,650
43,8.32
24,27
59,0
51,7159
13,0
14,3900
28,559.51
20,5802.66
58,77.6
29,46.61
19,563
57,0
58,0
20,460.34
60,11.86
20,206.48
49,1060
17,0
60,1214
27,2135
19,0
33,16724.77
19,145
35,238.67
47,5859
45,380
28,30
49,3116
54,1212
37,0
8,0
46,5
54,1018
27,2827
43,0
53,0
41,0
22,1786.93
42,411
54,82998
16,37
20,11992.13
25,15911
56,4436.45
49,0
39,2230
19,5495
18,670
24,3786
52,0
57,0
22,35
32,139
19,931
20,250
54,275
41,3502.13
17,105
51,3553.76
56,0
52,3954
44,10000
18,10022
22,0
37,2170.35
31,21097
54,100
52,620
